timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679307215591,4,/actuator/health/ping,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1679307215595,3,/actuator/health/ping,200,,Thread Group 1-5,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307215599,62,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-5,,false,,6857,3232,5,5,null,0,1,0
1679307215599,5,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-5,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1679307215604,21,bzm - Parallel Controller,200,OK,Thread Group 1-5,,true,,1066,857,5,5,null,0,0,0
1679307215605,20,OP: store/DEFAULT,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,20,0,0
1679307215605,20,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-5,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,20,0,0
1679307215626,16,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-5,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,16,0,0
1679307215642,5,GET: content/pages/,200,,Thread Group 1-5,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,4,0,0
1679307215647,4,GET: store/DEFAULT,200,,Thread Group 1-5,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1679307215651,6,GET: content/boxes/headerMessage/,404,,Thread Group 1-5,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1679307215657,5,GET: category,200,,Thread Group 1-5,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1679307215662,15,S01_S02_OP: products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,200,,Thread Group 1-5,,true,,533,456,5,5,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,15,0,0
1679307215677,11,S01_S02_GET: products/,200,,Thread Group 1-5,text,true,,2680,398,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,10,0,0
1679307215689,13,S01_S02_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,13,0,0
1679307215702,18,S01_S02_OP: category/50?store=DEFAULT&lang=en,200,,Thread Group 1-5,,true,,533,429,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,18,0,0
1679307215720,5,S01_S02_GET: category/50,200,,Thread Group 1-5,text,true,,765,372,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,4,0,0
1679307215725,8,S01_S02_POST: product/1/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,7,0,0
1679307215733,14,S01_S02_OP: category/50/manufacturers/?store=DEFAULT&lang=en,200,,Thread Group 1-5,,true,,533,444,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,14,0,0
1679307215747,5,S01_S02_GET: category/50/manufacturers/,200,,Thread Group 1-5,text,true,,642,387,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,5,0,0
1679307215753,15,OP: category/50/variants/?store=DEFAULT&lang=en,200,,Thread Group 1-5,,true,,533,439,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,15,0,0
1679307215768,8,S01_S02_GET: category/50/variants/,404,,Thread Group 1-5,text,false,,641,382,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,7,0,0
1679307215776,155,S01_03_SelectTable,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-5,,false,,13009,6439,5,5,null,0,3,0
1679307215776,11,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,983,761,5,5,null,0,0,0
1679307215776,4,/actuator/health/ping,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1679307215780,7,/actuator/health/ping,200,,Thread Group 1-5,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,6,0,0
1679307215787,75,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-5,,false,,6857,3232,5,5,null,0,2,0
1679307215787,7,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-5,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,6,0,0
1679307215794,24,bzm - Parallel Controller,200,OK,Thread Group 1-5,,true,,1066,857,5,5,null,0,0,0
1679307215795,23,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-5,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,23,0,1
1679307215795,23,OP: store/DEFAULT,200,,Thread Group 1-5,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,23,0,0
1679307215819,21,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-5,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,21,0,0
1679307215841,6,GET: content/pages/,200,,Thread Group 1-5,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,4,0,0
1679307215847,4,GET: store/DEFAULT,200,,Thread Group 1-5,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1679307215851,7,GET: content/boxes/headerMessage/,404,,Thread Group 1-5,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,7,0,0
1679307215858,6,GET: category,200,,Thread Group 1-5,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307215864,16,S01_S03_OP: products/1?lang=en&store=DEFAULT,200,,Thread Group 1-5,,true,,533,428,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,16,0,0
1679307215880,17,S01_S03_OP: products/1/reviews?store=DEFAULT,200,,Thread Group 1-5,,true,,533,428,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,17,0,0
1679307215897,6,S01_S03_GET: products/1,200,,Thread Group 1-5,text,true,,2602,371,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,5,0,0
1679307215903,12,S01_S03_GET: products/1/reviews,200,,Thread Group 1-5,text,true,,437,371,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,5,0,0
1679307215916,13,S01_S03_OP: product/1/price/,200,,Thread Group 1-5,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,13,0,0
1679307215929,5,S01_S03_POST: product/{id}/price/,200,,Thread Group 1-5,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,5,0,0
1679307215766,224,S01_02_TablesTab,404,"Number of samples in transaction : 12, number of failing samples : 2",Thread Group 1-1,,false,,15764,8148,5,5,null,0,3,0
1679307215766,7,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,983,761,5,5,null,0,0,0
1679307215766,3,/actuator/health/ping,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307215769,4,/actuator/health/ping,200,,Thread Group 1-1,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307215773,101,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-1,,false,,6857,3232,5,5,null,0,2,0
1679307215773,5,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-1,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307215779,40,bzm - Parallel Controller,200,OK,Thread Group 1-1,,true,,1066,857,5,5,null,0,0,0
1679307215779,29,OP: store/DEFAULT,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,29,0,1
1679307215779,40,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-1,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,40,0,1
1679307215819,21,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-1,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,21,0,0
1679307215841,4,GET: content/pages/,200,,Thread Group 1-1,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,4,0,0
1679307215845,9,GET: store/DEFAULT,200,,Thread Group 1-1,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,7,0,0
1679307215854,16,GET: content/boxes/headerMessage/,404,,Thread Group 1-1,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,0
1679307215870,6,GET: category,200,,Thread Group 1-1,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307215876,16,S01_S02_OP: products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,200,,Thread Group 1-1,,true,,533,456,5,5,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,16,0,0
1679307215892,12,S01_S02_GET: products/,200,,Thread Group 1-1,text,true,,2680,398,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,10,0,0
1679307215904,16,S01_S02_OP: product/1/price/,200,,Thread Group 1-1,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,16,0,0
1679307215920,16,S01_S02_OP: category/50?store=DEFAULT&lang=en,200,,Thread Group 1-1,,true,,533,429,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,16,0,0
1679307215936,5,S01_S02_GET: category/50,200,,Thread Group 1-1,text,true,,765,372,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,5,0,0
1679307215941,7,S01_S02_POST: product/1/price/,200,,Thread Group 1-1,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,7,0,0
1679307215949,14,S01_S02_OP: category/50/manufacturers/?store=DEFAULT&lang=en,200,,Thread Group 1-1,,true,,533,444,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,14,0,0
1679307215963,5,S01_S02_GET: category/50/manufacturers/,200,,Thread Group 1-1,text,true,,642,387,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,5,0,0
1679307215968,17,OP: category/50/variants/?store=DEFAULT&lang=en,200,,Thread Group 1-1,,true,,533,439,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,17,0,0
1679307215985,8,S01_S02_GET: category/50/variants/,404,,Thread Group 1-1,text,false,,641,382,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,7,0,0
1679307215994,160,S01_03_SelectTable,404,"Number of samples in transaction : 8, number of failing samples : 1",Thread Group 1-1,,false,,13009,6439,5,5,null,0,3,0
1679307215994,5,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,983,761,5,5,null,0,1,0
1679307215994,3,/actuator/health/ping,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,3,0,0
1679307215998,2,/actuator/health/ping,200,,Thread Group 1-1,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,2,0,0
1679307216000,75,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-1,,false,,6857,3232,5,5,null,0,1,0
1679307216000,5,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-1,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307216006,22,bzm - Parallel Controller,200,OK,Thread Group 1-1,,true,,1066,857,5,5,null,0,0,0
1679307216006,19,OP: store/DEFAULT,200,,Thread Group 1-1,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,19,0,1
1679307216006,22,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-1,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,22,0,1
1679307216028,20,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-1,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,20,0,0
1679307216048,6,GET: content/pages/,200,,Thread Group 1-1,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,3,0,0
1679307216054,8,GET: store/DEFAULT,200,,Thread Group 1-1,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1679307216062,7,GET: content/boxes/headerMessage/,404,,Thread Group 1-1,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,7,0,0
1679307216069,7,GET: category,200,,Thread Group 1-1,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,6,0,0
1679307216076,18,S01_S03_OP: products/1?lang=en&store=DEFAULT,200,,Thread Group 1-1,,true,,533,428,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,18,0,0
1679307216095,25,S01_S03_OP: products/1/reviews?store=DEFAULT,200,,Thread Group 1-1,,true,,533,428,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,25,0,0
1679307216120,8,S01_S03_GET: products/1,200,,Thread Group 1-1,text,true,,2602,371,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,8,0,0
1679307216128,6,S01_S03_GET: products/1/reviews,200,,Thread Group 1-1,text,true,,437,371,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,5,0,0
1679307216134,14,S01_S03_OP: product/1/price/,200,,Thread Group 1-1,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,14,0,0
1679307216148,9,S01_S03_POST: product/{id}/price/,200,,Thread Group 1-1,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,8,0,0
1679307216040,266,S01_09_ProceedToCheckOut,404,"Number of samples in transaction : 15, number of failing samples : 2",Thread Group 1-2,,false,,53800,9626,5,5,null,0,3,1
1679307216040,13,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,983,761,5,5,null,0,0,0
1679307216040,4,/actuator/health/ping,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,4,0,0
1679307216044,9,/actuator/health/ping,200,,Thread Group 1-2,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,8,0,0
1679307216053,96,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-2,,false,,6857,3232,5,5,null,0,0,0
1679307216053,9,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-2,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,8,0,0
1679307216062,36,bzm - Parallel Controller,200,OK,Thread Group 1-2,,true,,1066,857,5,5,null,0,0,0
1679307216063,31,OP: store/DEFAULT,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,31,0,0
1679307216063,35,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-2,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,35,0,0
1679307216098,18,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-2,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,18,0,0
1679307216116,8,GET: content/pages/,200,,Thread Group 1-2,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,4,0,0
1679307216124,7,GET: store/DEFAULT,200,,Thread Group 1-2,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,5,0,0
1679307216131,8,GET: content/boxes/headerMessage/,404,,Thread Group 1-2,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,6,0,0
1679307216139,10,GET: category,200,,Thread Group 1-2,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,5,0,0
1679307216149,22,S01_S09_OP: zones/?code=,200,,Thread Group 1-2,,true,,533,408,5,5,http://localhost:8080/api/v1/zones/?code=,22,0,0
1679307216171,17,bzm - Parallel Controller,200,OK,Thread Group 1-2,,true,,1066,837,5,5,null,0,0,0
1679307216172,5,S01_S09_OP: shipping/country?store=DEFAULT,200,,Thread Group 1-2,,true,,533,434,5,5,http://localhost:8080/api/v1/shipping/country?store=DEFAULT&lang=en,5,0,0
1679307216172,16,S01_S09_OP: config/,200,,Thread Group 1-2,,true,,533,403,5,5,http://localhost:8080/api/v1/config/,16,0,0
1679307216189,17,S01_S09_OP: cart/3dc41efcdd344011bfa14f6056c2821d/total/,200,,Thread Group 1-2,,true,,533,440,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d/total/,17,0,0
1679307216206,15,S01_S09_OP: zones/?code=,200,,Thread Group 1-2,,true,,533,408,5,5,http://localhost:8080/api/v1/zones/?code=,15,0,0
1679307216221,12,S01_S09_OP: cart/3dc41efcdd344011bfa14f6056c2821d/shipping,200,,Thread Group 1-2,,true,,533,456,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d/shipping,12,0,0
1679307216234,7,S01_S09_GET: shipping/country,200,,Thread Group 1-2,text,true,,35609,377,5,5,http://localhost:8080/api/v1/shipping/country?store=DEFAULT&lang=en,6,0,0
1679307216241,14,S01_S09_OP: cart/3dc41efcdd344011bfa14f6056c2821d?store=DEFAULT,200,,Thread Group 1-2,,true,,533,447,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d?store=DEFAULT,14,0,0
1679307216255,5,S01_S09_GET: zones/,200,,Thread Group 1-2,text,true,,437,351,5,5,http://localhost:8080/api/v1/zones/?code=,4,0,0
1679307216260,4,S01_S09_GET: zones/,200,,Thread Group 1-2,text,true,,437,351,5,5,http://localhost:8080/api/v1/zones/?code=,3,0,0
1679307216264,7,S01_S09_GET: config/,200,,Thread Group 1-2,text,true,,724,346,5,5,http://localhost:8080/api/v1/config/,7,0,0
1679307216271,9,S01_S09_GET: cart/3dc41efcdd344011bfa14f6056c2821d/total/,200,,Thread Group 1-2,text,true,,807,383,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d/total/,9,0,0
1679307216280,13,S01_S09_POST: cart/3dc41efcdd344011bfa14f6056c2821d/shipping,503,,Thread Group 1-2,text,false,,558,439,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d/shipping,13,0,0
1679307216293,15,S01_S09_GET: cart/3dc41efcdd344011bfa14f6056c2821d,200,,Thread Group 1-2,text,true,,3657,390,5,5,http://localhost:8080/api/v1/cart/3dc41efcdd344011bfa14f6056c2821d?store=DEFAULT,15,0,1
1679307216428,65,S01_07_AddChairToCart,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,8345,1776,5,5,null,0,1,1
1679307216428,12,S01_S07_OP: cart/3beee632389c4ab8ac9fdb1040e13b2a?store=DEFAULT,200,,Thread Group 1-4,,true,,533,460,5,5,http://localhost:8080/api/v1/cart/3beee632389c4ab8ac9fdb1040e13b2a?store=DEFAULT,12,0,0
1679307216440,22,S01_S07_PUT:cart/3beee632389c4ab8ac9fdb1040e13b2a?store=DEFAULT,201,,Thread Group 1-4,text,true,,3625,491,5,5,http://localhost:8080/api/v1/cart/3beee632389c4ab8ac9fdb1040e13b2a?store=DEFAULT,21,0,0
1679307216462,31,CHECK_CART,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4187,825,5,5,null,0,1,1
1679307216462,18,OP: cart/3beee632389c4ab8ac9fdb1040e13b2a?lang=en,200,,Thread Group 1-4,,true,,533,441,5,5,http://localhost:8080/api/v1/cart/3beee632389c4ab8ac9fdb1040e13b2a?lang=en,18,0,1
1679307216481,13,GET: cart/3beee632389c4ab8ac9fdb1040e13b2a,200,,Thread Group 1-4,text,true,,3654,384,5,5,http://localhost:8080/api/v1/cart/3beee632389c4ab8ac9fdb1040e13b2a?lang=en,11,0,0
1679307216591,54,S01_04_AddTableToCart,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,5614,1714,5,5,null,0,1,0
1679307216591,13,S01_S04_OP: cart/?store=DEFAULT,200,,Thread Group 1-3,,true,,533,429,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,13,0,0
1679307216604,16,S01_S04_POST: cart/?store=DEFAULT,201,,Thread Group 1-3,text,true,,2274,460,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,16,0,0
1679307216621,25,CHECK_CART,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2807,825,5,5,null,0,0,0
1679307216621,14,OP: cart/48113332cb0e452581a525c539405eb5?lang=en,200,,Thread Group 1-3,,true,,533,441,5,5,http://localhost:8080/api/v1/cart/48113332cb0e452581a525c539405eb5?lang=en,14,0,0
1679307216635,11,GET: cart/48113332cb0e452581a525c539405eb5,200,,Thread Group 1-3,text,true,,2274,384,5,5,http://localhost:8080/api/v1/cart/48113332cb0e452581a525c539405eb5?lang=en,10,0,0
1679307217338,254,S01_01_Launch,404,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-2,,false,,26091,11624,5,5,null,0,3,1
1679307217338,11,PING,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,983,761,5,5,null,0,1,0
1679307217339,6,/actuator/health/ping,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/actuator/health/ping,6,0,0
1679307217345,5,/actuator/health/ping,200,,Thread Group 1-2,text,true,,450,352,5,5,http://localhost:8080/actuator/health/ping,5,0,0
1679307217350,71,CHAIR_PRODUCT_PRICE,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-2,,true,,3190,2550,5,5,null,0,2,0
1679307217350,13,OP: product/50/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,13,0,0
1679307217364,25,OP: product/51/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,25,0,0
1679307217390,12,OP: product/52/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,12,0,0
1679307217402,8,POST: product/51/price/,200,,Thread Group 1-2,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,7,0,0
1679307217410,7,POST: product/50/price/,200,,Thread Group 1-2,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1679307217417,6,POST: product/52/price/,200,,Thread Group 1-2,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,5,0,0
1679307217423,57,STORE_RELATED_ITEMS,404,"Number of samples in transaction : 7, number of failing samples : 1",Thread Group 1-2,,false,,6857,3232,5,5,null,0,0,1
1679307217423,5,GET: category/?count=20&page=0&store=DEFAULT&lang=en,200,,Thread Group 1-2,text,true,,1531,439,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1679307217428,18,bzm - Parallel Controller,200,OK,Thread Group 1-2,,true,,1066,857,5,5,null,0,0,0
1679307217429,17,OP: store/DEFAULT,200,,Thread Group 1-2,,true,,533,409,5,5,http://localhost:8080/api/v1/store/DEFAULT,17,0,0
1679307217429,17,OP: content/pages/?page=0&count=20&store=DEFAULT&lang=e,200,,Thread Group 1-2,,true,,533,448,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,17,0,0
1679307217446,15,OP: content/boxes/headerMessage/?lang=en,200,,Thread Group 1-2,,true,,533,432,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,15,0,1
1679307217461,4,GET: content/pages/,200,,Thread Group 1-2,text,true,,511,391,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,4,0,0
1679307217465,4,GET: store/DEFAULT,200,,Thread Group 1-2,text,true,,1163,352,5,5,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1679307217469,6,GET: content/boxes/headerMessage/,404,,Thread Group 1-2,text,false,,522,375,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,5,0,0
1679307217475,5,GET: category,200,,Thread Group 1-2,text,true,,1531,386,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,4,0,0
1679307217480,15,S01_S01_OP: product/52/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/52/price/,15,0,0
1679307217495,12,S01_S01_OP: product/51/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/51/price/,12,0,0
1679307217507,12,S01_S01_OP: product/50/price/,200,,Thread Group 1-2,,true,,533,427,5,5,http://localhost:8080/api/v1/product/50/price/,12,0,0
1679307217519,6,S01_S01_POST: product/51/price/,200,,Thread Group 1-2,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/51/price/,5,0,0
1679307217525,7,S01_S01_POST: product/50/price/,200,,Thread Group 1-2,text,true,,529,423,5,5,http://localhost:8080/api/v1/product/50/price/,7,0,0
1679307217532,7,S01_S01_POST: product/52/price/,200,,Thread Group 1-2,text,true,,531,423,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1679307217539,9,S01_S01_GET: products/group/FEATURED_ITEM,200,,Thread Group 1-2,text,true,,9311,442,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,9,0,0
1679307217548,5,S01_S01_OP: products/group/FEATURED_ITEM,200,,Thread Group 1-2,,true,,432,393,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=DEFAULT&lang=en,5,0,0
1679307217553,13,S01_S01_OP: product/1/price/,200,,Thread Group 1-2,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,13,0,0
1679307217566,12,S01_S01_OP: product/1/price/,200,,Thread Group 1-2,,true,,533,426,5,5,http://localhost:8080/api/v1/product/1/price/,12,0,0
1679307217578,11,S01_S01_POST: product/1/price/,200,,Thread Group 1-2,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,10,0,0
1679307217589,6,S01_S01_POST product/1/price/,200,,Thread Group 1-2,text,true,,531,422,5,5,http://localhost:8080/api/v1/product/1/price/,5,0,0
1679307217604,76,S01_04_AddTableToCart,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,5614,1714,5,5,null,0,0,0
